id;id_fantoir;numero;rep;nom_voie;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;alias;nom_ld;libelle_acheminement;nom_afnor;source_position;source_nom_voie
01117_0135_00156;01117_0135;156;;Rue de Tantenay;01300;01117;Conzieu;;;902101.82;6518662.67;5.59945;45.737614;;;CONZIEU;RUE DE TANTENAY;inconnue;inconnue
01117_0135_00206;01117_0135;206;;Rue de Tantenay;01300;01117;Conzieu;;;902092.02;6518707.46;5.599343;45.73802;;;CONZIEU;RUE DE TANTENAY;inconnue;inconnue
01117_0135_00254;01117_0135;254;;Rue de Tantenay;01300;01117;Conzieu;;;902072.22;6518777.03;5.599118;45.738652;;;CONZIEU;RUE DE TANTENAY;inconnue;inconnue
01117_0135_00278;01117_0135;278;;Rue de Tantenay;01300;01117;Conzieu;;;902033.2;6518757.19;5.598608;45.738485;;;CONZIEU;RUE DE TANTENAY;inconnue;inconnue
01117_0135_00280;01117_0135;280;;Rue de Tantenay;01300;01117;Conzieu;;;901982.53;6518741.18;5.59795;45.738356;;;CONZIEU;RUE DE TANTENAY;inconnue;inconnue
01117_0135_00310;01117_0135;310;;Rue de Tantenay;01300;01117;Conzieu;;;902008.69;6518752.38;5.598291;45.738449;;;CONZIEU;RUE DE TANTENAY;inconnue;inconnue
01117_0135_00325;01117_0135;325;;Rue de Tantenay;01300;01117;Conzieu;;;902038.54;6518772.25;5.598683;45.738619;;;CONZIEU;RUE DE TANTENAY;inconnue;inconnue
01117_0135_00358;01117_0135;358;;Rue de Tantenay;01300;01117;Conzieu;;;901989.48;6518790.19;5.59806;45.738795;;;CONZIEU;RUE DE TANTENAY;inconnue;inconnue
01117_0060_00019;01117_0060;19;;Impasse des Roches;01300;01117;Conzieu;;;902770.53;6517428.94;5.607521;45.726312;;;CONZIEU;IMPASSE DES ROCHES;inconnue;inconnue
01117_0060_00030;01117_0060;30;;Impasse des Roches;01300;01117;Conzieu;;;902786.2;6517414.24;5.607716;45.726175;;;CONZIEU;IMPASSE DES ROCHES;inconnue;inconnue
01117_0060_00038;01117_0060;38;;Impasse des Roches;01300;01117;Conzieu;;;902810.76;6517415.05;5.608032;45.726175;;;CONZIEU;IMPASSE DES ROCHES;inconnue;inconnue
01117_0055_00022;01117_0055;22;;Impasse du Monument;01300;01117;Conzieu;;;902793.53;6517479.7;5.607838;45.726762;;;CONZIEU;IMPASSE DU MONUMENT;inconnue;inconnue
01117_0138_00076;01117_0138;76;;Rue du Village;01300;01117;Conzieu;;;902907.8;6517405.7;5.609275;45.726062;;;CONZIEU;RUE DU VILLAGE;inconnue;inconnue
01117_0138_00110;01117_0138;110;;Rue du Village;01300;01117;Conzieu;;;902871.73;6517411.51;5.608814;45.726125;;;CONZIEU;RUE DU VILLAGE;inconnue;inconnue
01117_0138_00125;01117_0138;125;;Rue du Village;01300;01117;Conzieu;;;902823.67;6517316.48;5.608156;45.725284;;;CONZIEU;RUE DU VILLAGE;inconnue;inconnue
01117_0138_00173;01117_0138;173;;Rue du Village;01300;01117;Conzieu;;;902800.88;6517370.17;5.607886;45.725774;;;CONZIEU;RUE DU VILLAGE;inconnue;inconnue
01117_0138_00183;01117_0138;183;;Rue du Village;01300;01117;Conzieu;;;902776.16;6517362.24;5.607565;45.72571;;;CONZIEU;RUE DU VILLAGE;inconnue;inconnue
01117_0138_00196;01117_0138;196;;Rue du Village;01300;01117;Conzieu;;;902792.68;6517404.01;5.607795;45.726081;;;CONZIEU;RUE DU VILLAGE;inconnue;inconnue
01117_0138_00205;01117_0138;205;;Rue du Village;01300;01117;Conzieu;;;902773;6517391;5.607537;45.72597;;;CONZIEU;RUE DU VILLAGE;arcep;inconnue
01117_0138_00247;01117_0138;247;;Rue du Village;01300;01117;Conzieu;;;902733.16;6517417.71;5.607036;45.726222;;;CONZIEU;RUE DU VILLAGE;inconnue;inconnue
01117_0138_00248;01117_0138;248;;Rue du Village;01300;01117;Conzieu;;;902774.79;6517443.75;5.607582;45.726444;;;CONZIEU;RUE DU VILLAGE;inconnue;inconnue
01117_0138_00261;01117_0138;261;;Rue du Village;01300;01117;Conzieu;;;902725.4;6517433.67;5.606943;45.726368;;;CONZIEU;RUE DU VILLAGE;inconnue;inconnue
01117_0138_00285;01117_0138;285;;Rue du Village;01300;01117;Conzieu;;;902709.47;6517446.93;5.606744;45.726492;;;CONZIEU;RUE DU VILLAGE;inconnue;inconnue
01117_0138_00300;01117_0138;300;;Rue du Village;01300;01117;Conzieu;;;902694.58;6517476.21;5.606565;45.72676;;;CONZIEU;RUE DU VILLAGE;inconnue;inconnue
01117_0138_00352;01117_0138;352;;Rue du Village;01300;01117;Conzieu;;;902669.23;6517499.15;5.606249;45.726974;;;CONZIEU;RUE DU VILLAGE;inconnue;inconnue
01117_0138_00361;01117_0138;361;;Rue du Village;01300;01117;Conzieu;;;902629.41;6517493.84;5.605735;45.726938;;;CONZIEU;RUE DU VILLAGE;inconnue;inconnue
01117_0138_00409;01117_0138;409;;Rue du Village;01300;01117;Conzieu;;;902571.87;6517506.38;5.605001;45.727068;;;CONZIEU;RUE DU VILLAGE;inconnue;inconnue
01117_0138_00441;01117_0138;441;;Rue du Village;01300;01117;Conzieu;;;902583.19;6517547.76;5.605164;45.727437;;;CONZIEU;RUE DU VILLAGE;inconnue;inconnue
01117_0138_00487;01117_0138;487;;Rue du Village;01300;01117;Conzieu;;;902531.03;6517581.37;5.604508;45.727755;;;CONZIEU;RUE DU VILLAGE;inconnue;inconnue
01117_0070_00036;01117_0070;36;;Chemin sous le Verger;01300;01117;Conzieu;;;902972.81;6517404.85;5.61011;45.726035;;;CONZIEU;CHEMIN SOUS LE VERGER;inconnue;inconnue
01117_0070_00044;01117_0070;44;;Chemin sous le Verger;01300;01117;Conzieu;;;902942.38;6517404.73;5.609719;45.726043;;;CONZIEU;CHEMIN SOUS LE VERGER;inconnue;inconnue
01117_0070_00307;01117_0070;307;;Chemin sous le Verger;01300;01117;Conzieu;;;902898.11;6517625.83;5.609244;45.728046;;;CONZIEU;CHEMIN SOUS LE VERGER;inconnue;inconnue
01117_0026_00043;01117_0026;43;;Impasse de l'Eglise;01300;01117;Conzieu;;;902721.38;6517470.43;5.606907;45.7267;;;CONZIEU;IMPASSE DE L EGLISE;inconnue;inconnue
01117_0050_00035;01117_0050;35;;Chemin de la Lechere;01300;01117;Conzieu;;;902131;6518426.41;5.599725;45.735479;;;CONZIEU;CHEMIN DE LA LECHERE;inconnue;inconnue
01117_0050_00047;01117_0050;47;;Chemin de la Lechere;01300;01117;Conzieu;;;902144.5;6518418.18;5.599895;45.735401;;;CONZIEU;CHEMIN DE LA LECHERE;inconnue;inconnue
01117_0131_00001;01117_0131;1;;Place de la Mairie;01300;01117;Conzieu;;;902708.99;6517586.47;5.606797;45.727748;;;CONZIEU;PLACE DE LA MAIRIE;inconnue;inconnue
01117_0134_00020;01117_0134;20;;Chemin sous la Mairie;01300;01117;Conzieu;;;902761.46;6517500.98;5.607435;45.726963;;;CONZIEU;CHEMIN SOUS LA MAIRIE;inconnue;inconnue
01117_0045_00044;01117_0045;44;;Rue des Lacs;01300;01117;Conzieu;;;902717.41;6517395.19;5.606824;45.726024;;;CONZIEU;RUE DES LACS;inconnue;inconnue
01117_0045_00052;01117_0045;52;;Rue des Lacs;01300;01117;Conzieu;;;902686.21;6517392.71;5.606422;45.726011;;;CONZIEU;RUE DES LACS;inconnue;inconnue
01117_0045_00082;01117_0045;82;;Rue des Lacs;01300;01117;Conzieu;;;902670.02;6517362.18;5.606201;45.725741;;;CONZIEU;RUE DES LACS;inconnue;inconnue
01117_0045_00085;01117_0045;85;;Rue des Lacs;01300;01117;Conzieu;;;902712.21;6517347.46;5.606737;45.725596;;;CONZIEU;RUE DES LACS;inconnue;inconnue
01117_0045_00093;01117_0045;93;;Rue des Lacs;01300;01117;Conzieu;;;902695.8;6517347.36;5.606526;45.7256;;;CONZIEU;RUE DES LACS;inconnue;inconnue
01117_0045_00108;01117_0045;108;;Rue des Lacs;01300;01117;Conzieu;;;902665.54;6517351.7;5.606139;45.725648;;;CONZIEU;RUE DES LACS;inconnue;inconnue
01117_0045_00111;01117_0045;111;;Rue des Lacs;01300;01117;Conzieu;;;902680.78;6517330.64;5.606326;45.725454;;;CONZIEU;RUE DES LACS;inconnue;inconnue
01117_0045_00128;01117_0045;128;;Rue des Lacs;01300;01117;Conzieu;;;902639.82;6517343.51;5.605805;45.725582;;;CONZIEU;RUE DES LACS;inconnue;inconnue
01117_0036_00005;01117_0036;5;;Rue du Four;01300;01117;Conzieu;;;902103.72;6518685.17;5.599484;45.737816;;;CONZIEU;RUE DU FOUR;inconnue;inconnue
01117_0036_00025;01117_0036;25;;Rue du Four;01300;01117;Conzieu;;;902121.53;6518692.65;5.599716;45.737878;;;CONZIEU;RUE DU FOUR;inconnue;inconnue
01117_0036_00045;01117_0036;45;;Rue du Four;01300;01117;Conzieu;;;902135.99;6518700.01;5.599905;45.73794;;;CONZIEU;RUE DU FOUR;inconnue;inconnue
01117_0137_00060;01117_0137;60;;Impasse des Vignes;01300;01117;Conzieu;;;902103.54;6518504.17;5.599405;45.736187;;;CONZIEU;IMPASSE DES VIGNES;inconnue;inconnue
01117_0137_00061;01117_0137;61;;Impasse des Vignes;01300;01117;Conzieu;;;902042.69;6518494.72;5.598619;45.73612;;;CONZIEU;IMPASSE DES VIGNES;inconnue;inconnue
01117_0137_00065;01117_0137;65;;Impasse des Vignes;01300;01117;Conzieu;;;902042.5;6518519.49;5.598627;45.736343;;;CONZIEU;IMPASSE DES VIGNES;inconnue;inconnue
01117_0137_00082;01117_0137;82;;Impasse des Vignes;01300;01117;Conzieu;;;902036.82;6518420.19;5.598512;45.735451;;;CONZIEU;IMPASSE DES VIGNES;inconnue;inconnue
01117_0137_00101;01117_0137;101;;Impasse des Vignes;01300;01117;Conzieu;;;902067.96;6518422;5.598913;45.735458;;;CONZIEU;IMPASSE DES VIGNES;inconnue;inconnue
01117_0137_00110;01117_0137;110;;Impasse des Vignes;01300;01117;Conzieu;;;901947.97;6518370.38;5.597349;45.735029;;;CONZIEU;IMPASSE DES VIGNES;inconnue;inconnue
01117_0136_00039;01117_0136;39;;Chemin des Vignes;01300;01117;Conzieu;;;902144.44;6518441.18;5.599904;45.735608;;;CONZIEU;CHEMIN DES VIGNES;inconnue;inconnue
01117_0136_00096;01117_0136;96;;Chemin des Vignes;01300;01117;Conzieu;;;902194.63;6518403.17;5.600533;45.735251;;;CONZIEU;CHEMIN DES VIGNES;inconnue;inconnue
01117_0130_00045;01117_0130;45;;Chemin de la Foret;01300;01117;Conzieu;;;902674.18;6517271.54;5.606216;45.724924;;;CONZIEU;CHEMIN DE LA FORET;inconnue;inconnue
01117_0132_00028;01117_0132;28;;Chemin de la Montagne;01300;01117;Conzieu;;;902057.5;6518711.54;5.598901;45.738067;;;CONZIEU;CHEMIN DE LA MONTAGNE;inconnue;inconnue
01117_0132_00088;01117_0132;88;;Chemin de la Montagne;01300;01117;Conzieu;;;901990.01;6518676.99;5.598019;45.737776;;;CONZIEU;CHEMIN DE LA MONTAGNE;inconnue;inconnue
01117_0132_00154;01117_0132;154;;Chemin de la Montagne;01300;01117;Conzieu;;;901956.98;6518633.23;5.597576;45.737392;;;CONZIEU;CHEMIN DE LA MONTAGNE;inconnue;inconnue
01117_0132_00165;01117_0132;165;;Chemin de la Montagne;01300;01117;Conzieu;;;901986.02;6518578.52;5.597926;45.736891;;;CONZIEU;CHEMIN DE LA MONTAGNE;inconnue;inconnue
01117_0025_00086;01117_0025;86;;Chemin de l'Eglise;01300;01117;Conzieu;;;902595.47;6517581.38;5.605336;45.727736;;;CONZIEU;CHEMIN DE L EGLISE;inconnue;inconnue
01117_0025_00256;01117_0025;256;;Chemin de l'Eglise;01300;01117;Conzieu;;;902689.53;6517560.71;5.606536;45.727522;;;CONZIEU;CHEMIN DE L EGLISE;inconnue;inconnue
01117_0133_00021;01117_0133;21;;Rue de Montcarrat;01300;01117;Conzieu;;;902105.23;6518769.45;5.599539;45.738574;;;CONZIEU;RUE DE MONTCARRAT;inconnue;inconnue
01117_0133_00065;01117_0133;65;;Rue de Montcarrat;01300;01117;Conzieu;;;902135.47;6518775;5.59993;45.738615;;;CONZIEU;RUE DE MONTCARRAT;inconnue;inconnue
01117_0015_00084;01117_0015;84;;Rue du Chateau;01300;01117;Conzieu;;;902638.46;6517408.03;5.605815;45.726163;;;CONZIEU;RUE DU CHATEAU;inconnue;inconnue
01117_0015_00103;01117_0015;103;;Rue du Chateau;01300;01117;Conzieu;;;902652.18;6517369.7;5.605975;45.725814;;;CONZIEU;RUE DU CHATEAU;inconnue;inconnue
01117_0015_00122;01117_0015;122;;Rue du Chateau;01300;01117;Conzieu;;;902617;6517383.98;5.605529;45.725953;;;CONZIEU;RUE DU CHATEAU;inconnue;inconnue
01117_0040_00001;01117_0040;1;;Rue des Jardins;01300;01117;Conzieu;;;902098.96;6518735.24;5.599444;45.738268;;;CONZIEU;RUE DES JARDINS;inconnue;inconnue
01117_0040_00035;01117_0040;35;;Rue des Jardins;01300;01117;Conzieu;;;902116.33;6518737.03;5.599668;45.738279;;;CONZIEU;RUE DES JARDINS;inconnue;inconnue
01117_0040_00072;01117_0040;72;;Rue des Jardins;01300;01117;Conzieu;;;902149.66;6518700.69;5.600081;45.737942;;;CONZIEU;RUE DES JARDINS;inconnue;inconnue
01117_0040_00075;01117_0040;75;;Rue des Jardins;01300;01117;Conzieu;;;902165.85;6518752.44;5.600311;45.738403;;;CONZIEU;RUE DES JARDINS;inconnue;inconnue
01247_frm850_00001_b;;1;b;La Vattay;01410;01247;Mijoux;;;934612.79;6592174.42;6.053774;46.388678;;;MIJOUX;LA VATTAY;inconnue;inconnue
01247_frm850_00001_c;;1;c;La Vattay;01410;01247;Mijoux;;;934612.79;6592174.42;6.053774;46.388678;;;MIJOUX;LA VATTAY;inconnue;inconnue
01247_frm850_00001_a;;1;a;La Vattay;01410;01247;Mijoux;;;934612.79;6592174.42;6.053774;46.388678;;;MIJOUX;LA VATTAY;inconnue;inconnue
01247_e0a8bh_00001_x;;1;x;Lieu Dit la Vasserode;01410;01247;Mijoux;;;934643.67;6593959.36;6.055074;46.404728;;;MIJOUX;LIEU DIT LA VASSERODE;inconnue;inconnue
01247_cpt37b_00001_x;;1;x;La Lécherolle;01410;01247;Mijoux;;;934617.08;6593259.95;6.054376;46.398444;;;MIJOUX;LA LECHEROLLE;inconnue;inconnue
01247_vtsko5_00001;;1;;Lotissement les Bovettes;01410;01247;Mijoux;;;927020.7;6584013.24;5.951079;46.317841;;;MIJOUX;LOTISSEMENT LES BOVETTES;inconnue;inconnue
01247_vtsko5_00002;;2;;Lotissement les Bovettes;01410;01247;Mijoux;;;927131;6584004.14;5.952507;46.317722;;;MIJOUX;LOTISSEMENT LES BOVETTES;inconnue;inconnue
01247_vtsko5_00003;;3;;Lotissement les Bovettes;01410;01247;Mijoux;;;927217.49;6584061.27;5.953658;46.318207;;;MIJOUX;LOTISSEMENT LES BOVETTES;inconnue;inconnue
01247_vtsko5_00004;;4;;Lotissement les Bovettes;01410;01247;Mijoux;;;927226.82;6584071.18;5.953784;46.318293;;;MIJOUX;LOTISSEMENT LES BOVETTES;inconnue;inconnue
01247_vtsko5_00005;;5;;Lotissement les Bovettes;01410;01247;Mijoux;;;927236.52;6584083.55;5.953916;46.318401;;;MIJOUX;LOTISSEMENT LES BOVETTES;inconnue;inconnue
01247_vtsko5_00006;;6;;Lotissement les Bovettes;01410;01247;Mijoux;;;927245.66;6584096.56;5.954041;46.318515;;;MIJOUX;LOTISSEMENT LES BOVETTES;inconnue;inconnue
01247_vtsko5_00007;;7;;Lotissement les Bovettes;01410;01247;Mijoux;;;927257.19;6584113.32;5.954199;46.318662;;;MIJOUX;LOTISSEMENT LES BOVETTES;inconnue;inconnue
01247_vtsko5_00008;;8;;Lotissement les Bovettes;01410;01247;Mijoux;;;927263.63;6584122.46;5.954287;46.318742;;;MIJOUX;LOTISSEMENT LES BOVETTES;inconnue;inconnue
01247_vtsko5_00009;;9;;Lotissement les Bovettes;01410;01247;Mijoux;;;927256.43;6584127.52;5.954196;46.31879;;;MIJOUX;LOTISSEMENT LES BOVETTES;inconnue;inconnue
01247_vtsko5_00010;;10;;Lotissement les Bovettes;01410;01247;Mijoux;;;927237.21;6584100.13;5.953933;46.31855;;;MIJOUX;LOTISSEMENT LES BOVETTES;inconnue;inconnue
01247_vtsko5_00011;;11;;Lotissement les Bovettes;01410;01247;Mijoux;;;927217.02;6584073.59;5.953658;46.318318;;;MIJOUX;LOTISSEMENT LES BOVETTES;inconnue;inconnue
01247_vtsko5_00012;;12;;Lotissement les Bovettes;01410;01247;Mijoux;;;927213.99;6584070.37;5.953617;46.31829;;;MIJOUX;LOTISSEMENT LES BOVETTES;inconnue;inconnue
01247_vtsko5_00013;;13;;Lotissement les Bovettes;01410;01247;Mijoux;;;927126.85;6584011.99;5.952457;46.317794;;;MIJOUX;LOTISSEMENT LES BOVETTES;inconnue;inconnue
01247_bvx28z_00008;;8;;La Poste;01410;01247;Mijoux;;;930186.55;6589473.54;5.994884;46.365901;;;MIJOUX;LA POSTE;arcep;arcep
01247_mad81y_00113;;113;;La Site;01410;01247;Mijoux;;;926693.53;6583074.15;5.946375;46.309501;;;MIJOUX;LA SITE;arcep;cadastre
01247_28gb11_01516;;1516;;Rte de la Telecabine;01410;01247;Mijoux;;;931694.26;6589649.71;6.014569;46.36697;;;MIJOUX;RTE DE LA TELECABINE;arcep;arcep
01247_j78iif_00110;;110;;Rte le Creux de la Mainaz;01410;01247;Mijoux;;;932395.78;6589219.09;6.023473;46.362854;;;MIJOUX;RTE LE CREUX DE LA MAINAZ;arcep;arcep
01247_0028_00520;01247_0028;520;;Route de la Vieille Faucille;01410;01247;Mijoux;;;932369.99;6589303.9;6.02318;46.363626;;;MIJOUX;ROUTE DE LA VIEILLE FAUCILLE;inconnue;inconnue
01247_0028_00001_a;01247_0028;1;a;Route de la Vieille Faucille;01410;01247;Mijoux;;;932369.99;6589303.9;6.02318;46.363626;;;MIJOUX;ROUTE DE LA VIEILLE FAUCILLE;inconnue;inconnue
01247_0028_00001_b;01247_0028;1;b;Route de la Vieille Faucille;01410;01247;Mijoux;;;932369.99;6589303.9;6.02318;46.363626;;;MIJOUX;ROUTE DE LA VIEILLE FAUCILLE;inconnue;inconnue
01247_0028_00001_c;01247_0028;1;c;Route de la Vieille Faucille;01410;01247;Mijoux;;;932369.99;6589303.9;6.02318;46.363626;;;MIJOUX;ROUTE DE LA VIEILLE FAUCILLE;inconnue;inconnue
01247_0028_00001_d;01247_0028;1;d;Route de la Vieille Faucille;01410;01247;Mijoux;;;932369.99;6589303.9;6.02318;46.363626;;;MIJOUX;ROUTE DE LA VIEILLE FAUCILLE;inconnue;inconnue
01247_0028_00001_e;01247_0028;1;e;Route de la Vieille Faucille;01410;01247;Mijoux;;;932369.99;6589303.9;6.02318;46.363626;;;MIJOUX;ROUTE DE LA VIEILLE FAUCILLE;inconnue;inconnue
01247_0028_00001_f;01247_0028;1;f;Route de la Vieille Faucille;01410;01247;Mijoux;;;932369.99;6589303.9;6.02318;46.363626;;;MIJOUX;ROUTE DE LA VIEILLE FAUCILLE;inconnue;inconnue
01247_0055_00001;01247_0055;1;;Chemin le Murgani;01410;01247;Mijoux;;;926689.42;6583127.16;5.946347;46.309979;;;MIJOUX;CHEMIN LE MURGANI;inconnue;inconnue
01247_0055_00002;01247_0055;2;;Chemin le Murgani;01410;01247;Mijoux;;;926692.25;6583135.82;5.946388;46.310056;;;MIJOUX;CHEMIN LE MURGANI;inconnue;inconnue
01247_0055_00003;01247_0055;3;;Chemin le Murgani;01410;01247;Mijoux;;;926568.96;6583144;5.944791;46.310171;;;MIJOUX;CHEMIN LE MURGANI;inconnue;inconnue
01247_0055_00004;01247_0055;4;;Chemin le Murgani;01410;01247;Mijoux;;;926533.5;6583198.68;5.944357;46.310675;;;MIJOUX;CHEMIN LE MURGANI;inconnue;inconnue
01247_0055_00005;01247_0055;5;;Chemin le Murgani;01410;01247;Mijoux;;;926471.3;6583222.81;5.943561;46.310913;;;MIJOUX;CHEMIN LE MURGANI;inconnue;inconnue
01247_0055_00006;01247_0055;6;;Chemin le Murgani;01410;01247;Mijoux;;;926374.28;6583290.65;5.942334;46.311556;;;MIJOUX;CHEMIN LE MURGANI;inconnue;inconnue
01247_b053_00001_a;01247_B053;1;a;La Vieille Faucille;01170;01247;Mijoux;;;931884.91;6589498.72;6.016972;46.365546;;;MIJOUX;LA VIEILLE FAUCILLE;inconnue;inconnue
01247_b053_00001_b;01247_B053;1;b;La Vieille Faucille;01170;01247;Mijoux;;;931884.91;6589498.72;6.016972;46.365546;;;MIJOUX;LA VIEILLE FAUCILLE;inconnue;inconnue
01247_b014_00015;01247_B014;15;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932238.13;6589500.45;6.021564;46.36544;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00025;01247_B014;25;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932247.3;6589494.13;6.02168;46.36538;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00045;01247_B014;45;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932263.2;6589476.63;6.021878;46.365217;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00110;01247_B014;110;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932304.58;6589470.88;6.022413;46.365151;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00240;01247_B014;240;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932458.83;6589141.94;6.024254;46.362138;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00255;01247_B014;255;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932330.2;6589388.62;6.022705;46.364402;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00265;01247_B014;265;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932252.83;6589488.23;6.021749;46.365325;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00275;01247_B014;275;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932322.21;6589372.31;6.022593;46.364258;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00280;01247_B014;280;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932543.81;6589084.62;6.02533;46.361593;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00285;01247_B014;285;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932320.72;6589363.03;6.022569;46.364175;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00290;01247_B014;290;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932312.23;6589345.59;6.02245;46.364021;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00295;01247_B014;295;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932266.28;6589458.52;6.021909;46.365053;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00320;01247_B014;320;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932321.78;6589319.06;6.022561;46.363779;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00360;01247_B014;360;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932350.38;6589297.59;6.022922;46.363576;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00390;01247_B014;390;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932367.5;6589274.35;6.023133;46.363361;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00420;01247_B014;420;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932393.41;6589258.79;6.023462;46.363212;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00430;01247_B014;430;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932416.34;6589090.19;6.023676;46.361687;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00440;01247_B014;440;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932410.73;6589248.56;6.023682;46.363114;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00490;01247_B014;490;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932442.99;6589215.9;6.024085;46.362809;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00520;01247_B014;520;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932447.82;6589210.42;6.024145;46.362758;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00570;01247_B014;570;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932492.07;6589163.77;6.024697;46.362323;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00660;01247_B014;660;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932516.6;6589073.8;6.024971;46.361505;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00670;01247_B014;670;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932515.18;6589064.74;6.024948;46.361424;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00680;01247_B014;680;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932511.79;6589056.84;6.0249;46.361354;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00690;01247_B014;690;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932507.93;6589049.13;6.024846;46.361286;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00720;01247_B014;720;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932486.47;6589035.08;6.02456;46.361167;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00745;01247_B014;745;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932322.73;6589336.65;6.022582;46.363937;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00750;01247_B014;750;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932461.27;6589046.01;6.024238;46.361274;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00780;01247_B014;780;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932233.92;6589254.88;6.021387;46.363232;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;arcep;inconnue
01247_b014_00800;01247_B014;800;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932401.22;6589063.16;6.023466;46.361449;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
